route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
758,2,22963371081638,"",22685,1,"",8330
758,2,22963371081651,"",22686,1,"",8330
758,2,22963371081755,"",22687,1,"",8330
758,2,22963371081768,"",22688,1,"",8330
758,2,22963371081781,"",22689,1,"",8330
758,2,22963371081794,"",22690,1,"",8330
758,2,22963371081807,"",22691,1,"",8330
758,2,22963371081820,"",22692,1,"",8330
758,2,22963371081924,"",22693,1,"",8330
758,2,22963371081929,"",22694,1,"",8330
758,2,22963371081937,"",22695,1,"",8330
758,2,22963371081942,"",22696,1,"",8330
758,2,22963371081950,"",22697,1,"",8330
758,2,22963371081955,"",22698,1,"",8330
758,2,22963371081963,"",22699,1,"",8330
758,2,22963371081968,"",22700,1,"",8330
758,2,22963371081976,"",22701,1,"",8330
758,2,22963371081981,"",22702,1,"",8330
758,2,22963371081989,"",22703,1,"",8330
758,2,22963371081994,"",22704,1,"",8330
758,2,22963371082093,"",22705,1,"",8330
758,2,22963371082098,"",22706,1,"",8330
758,2,22963371082106,"",22707,1,"",8330
758,2,22963371082111,"",22708,1,"",8330
758,2,22963371082119,"",22709,1,"",8330
758,2,22963371082124,"",22710,1,"",8330
758,2,22963371082132,"",22711,1,"",8330
758,2,22963371082137,"",22712,1,"",8330
758,2,22963371082145,"",22713,1,"",8330
758,2,22963371082150,"",22714,1,"",8330
758,2,22963371082158,"",22715,1,"",8330
758,2,22963371082163,"",22716,1,"",8330
758,2,22963371082769,"",22717,1,"",8330
758,2,22963371082787,"",22718,1,"",8330
758,2,22963371082808,"",22719,1,"",8330
758,2,22963371082826,"",22720,1,"",8330
758,2,22963371082938,"",22721,1,"",8330
758,2,22963371082956,"",22722,1,"",8330
758,2,22963371082977,"",22723,1,"",8330
758,2,22963371082995,"",22724,1,"",8330
758,2,22963371083107,"",22725,1,"",8330
758,2,22963371083125,"",22726,1,"",8330
758,2,22963371083146,"",22727,1,"",8330
758,2,22963371083164,"",22728,1,"",8330
758,2,22963371083276,"",22729,1,"",8330
758,2,22963371083294,"",22730,1,"",8330
758,2,22963371083315,"",22731,1,"",8330
758,2,22963371083333,"",22732,1,"",8330
758,2,22963371083445,"",22733,1,"",8330
758,2,22963371083463,"",22734,1,"",8330
758,2,22963371083484,"",22735,1,"",8330
758,2,22963371083502,"",22736,1,"",8330
758,2,22963371083614,"",22737,1,"",8330
758,2,22963371083632,"",22738,1,"",8330
758,2,22963371083653,"",22739,1,"",8330
758,2,22963371083671,"",22740,1,"",8330
758,2,22963371083783,"",22741,1,"",8330
758,2,22963371083801,"",22742,1,"",8330
758,2,22963371083822,"",22743,1,"",8330
758,2,22963371083840,"",22744,1,"",8330
758,2,22963371083952,"",22745,1,"",8330
758,2,22963371083957,"",22746,1,"",8330
758,2,22963371083965,"",22747,1,"",8330
758,2,22963371083970,"",22748,1,"",8330
758,2,22963371083978,"",22749,1,"",8330
758,2,22963371083983,"",22750,1,"",8330
758,2,22963371083991,"",22751,1,"",8330
758,2,22963371083996,"",22752,1,"",8330
758,2,22963371084004,"",22753,1,"",8330
758,2,22963371084009,"",22754,1,"",8330
758,2,22963371084017,"",22755,1,"",8330
758,2,22963371084022,"",22756,1,"",8330
758,2,22963371084121,"",22757,1,"",8330
758,2,22963371084126,"",22758,1,"",8330
758,2,22963371084134,"",22759,1,"",8330
758,2,22963371084139,"",22760,1,"",8330
758,2,22963371084147,"",22761,1,"",8330
758,2,22963371084152,"",22762,1,"",8330
758,2,22963371084160,"",22763,1,"",8330
758,2,22963371084165,"",22764,1,"",8330
758,2,22963371084173,"",22765,1,"",8330
758,2,22963371084178,"",22766,1,"",8330
758,2,22963371084186,"",22767,1,"",8330
758,2,22963371084191,"",22768,1,"",8330
758,2,22963371084290,"",22769,1,"",8330
758,2,22963371084303,"",22770,1,"",8330
758,2,22963371084316,"",22771,1,"",8330
758,2,22963371084329,"",22772,1,"",8330
758,2,22963371084342,"",22773,1,"",8330
758,2,22963371084355,"",22774,1,"",8330
758,2,22963371084966,"",22775,1,"",8330
758,2,22963371084979,"",22776,1,"",8330
758,2,22963371084992,"",22777,1,"",8330
758,2,22963371085005,"",22778,1,"",8330
758,2,22963371085018,"",22779,1,"",8330
758,2,22963371085031,"",22780,1,"",8330
758,2,22963371085135,"",22781,1,"",8330
758,2,22963371085161,"",22782,1,"",8330
758,2,22963371085187,"",22783,1,"",8330
758,2,22963371085304,"",22784,1,"",8330
758,2,22963371085330,"",22785,1,"",8330
758,2,22963371085356,"",22786,1,"",8330
758,2,22963371085473,"",22787,1,"",8330
758,2,22963371085499,"",22788,1,"",8330
758,2,22963371085525,"",22789,1,"",8330
198,2,56857647,"",2936,0,"",8331
198,2,22903007007218,"",23024,0,"",8331
198,2,22903007007387,"",23025,0,"",8331
198,2,22903007007556,"",23026,0,"",8331
198,2,22903007007725,"",23027,0,"",8331
198,2,22903007007894,"",23028,0,"",8331
198,2,22903007008063,"",23029,0,"",8331
198,2,22903007008089,"",23030,0,"",8331
198,2,22903007008115,"",23031,0,"",8331
198,2,22903007008232,"",23032,0,"",8331
198,2,22903007008245,"",23033,0,"",8331
198,2,22903007008258,"",23034,0,"",8331
198,2,22903007008271,"",23035,0,"",8331
198,2,22903007008284,"",23036,0,"",8331
198,2,22903007008297,"",23037,0,"",8331
198,2,22903007008401,"",23038,0,"",8331
198,2,22903007008414,"",23039,0,"",8331
198,2,22903007008427,"",23040,0,"",8331
198,2,22903007008440,"",23041,0,"",8331
198,2,22903007008453,"",23042,0,"",8331
198,2,22903007008466,"",23043,0,"",8331
198,2,22903007008570,"",23044,0,"",8331
198,2,22903007008575,"",23045,0,"",8331
198,2,22903007008583,"",23046,0,"",8331
198,2,22903007008588,"",23047,0,"",8331
198,2,22903007008596,"",23048,0,"",8331
198,2,22903007008601,"",23049,0,"",8331
198,2,22903007008609,"",23050,0,"",8331
198,2,22903007008614,"",23051,0,"",8331
198,2,22903007008622,"",23052,0,"",8331
198,2,22903007008627,"",23053,0,"",8331
198,2,22903007008635,"",23054,0,"",8331
198,2,22903007008640,"",23055,0,"",8331
198,2,22903007008739,"",23056,0,"",8331
198,2,22903007008744,"",23057,0,"",8331
198,2,22903007008752,"",23058,0,"",8331
198,2,22903007008757,"",23059,0,"",8331
198,2,22903007008765,"",23060,0,"",8331
198,2,22903007008770,"",23061,0,"",8331
198,2,22903007008778,"",23062,0,"",8331
198,2,22903007008783,"",23063,0,"",8331
198,2,22903007008791,"",23064,0,"",8331
198,2,22903007008796,"",23065,0,"",8331
198,2,22903007008804,"",23066,0,"",8331
198,2,22903007008809,"",23067,0,"",8331
198,2,22903007009415,"",23068,0,"",8331
198,2,22903007009433,"",23069,0,"",8331
198,2,22903007009454,"",23070,0,"",8331
198,2,22903007009472,"",23071,0,"",8331
198,2,22903007009584,"",23072,0,"",8331
198,2,22903007009602,"",23073,0,"",8331
198,2,22903007009623,"",23074,0,"",8331
198,2,22903007009641,"",23075,0,"",8331
198,2,22903007009753,"",23076,0,"",8331
198,2,22903007009771,"",23077,0,"",8331
198,2,22903007009792,"",23078,0,"",8331
198,2,22903007009810,"",23079,0,"",8331
198,2,22903007009922,"",23080,0,"",8331
198,2,22903007009940,"",23081,0,"",8331
198,2,22903007009961,"",23082,0,"",8331
198,2,22903007009979,"",23083,0,"",8331
198,2,22903007010091,"",23084,0,"",8331
198,2,22903007010109,"",23085,0,"",8331
198,2,22903007010130,"",23086,0,"",8331
198,2,22903007010148,"",23087,0,"",8331
198,2,22903007010260,"",23088,0,"",8331
198,2,22903007010278,"",23089,0,"",8331
198,2,22903007010299,"",23090,0,"",8331
198,2,22903007010317,"",23091,0,"",8331
198,2,22903007010429,"",23092,0,"",8331
198,2,22903007010447,"",23093,0,"",8331
198,2,22903007010468,"",23094,0,"",8331
198,2,22903007010486,"",23095,0,"",8331
198,2,22903007010598,"",23096,0,"",8331
198,2,22903007010603,"",23097,0,"",8331
198,2,22903007010611,"",23098,0,"",8331
198,2,22903007010616,"",23099,0,"",8331
198,2,22903007010624,"",23100,0,"",8331
198,2,22903007010629,"",23101,0,"",8331
198,2,22903007010637,"",23102,0,"",8331
198,2,22903007010642,"",23103,0,"",8331
198,2,22903007010650,"",23104,0,"",8331
198,2,22903007010655,"",23105,0,"",8331
198,2,22903007010663,"",23106,0,"",8331
198,2,22903007010668,"",23107,0,"",8331
198,2,22903007010767,"",23108,0,"",8331
198,2,22903007010772,"",23109,0,"",8331
198,2,22903007010780,"",23110,0,"",8331
198,2,22903007010785,"",23111,0,"",8331
198,2,22903007010793,"",23112,0,"",8331
198,2,22903007010798,"",23113,0,"",8331
198,2,22903007010806,"",23114,0,"",8331
198,2,22903007010811,"",23115,0,"",8331
198,2,22903007010819,"",23116,0,"",8331
198,2,22903007010824,"",23117,0,"",8331
198,2,22903007010832,"",23118,0,"",8331
198,2,22903007010837,"",23119,0,"",8331
198,2,22903007010936,"",23120,0,"",8331
198,2,22903007010949,"",23121,0,"",8331
198,2,22903007010962,"",23122,0,"",8331
198,2,22903007010975,"",23123,0,"",8331
198,2,22903007010988,"",23124,0,"",8331
198,2,22903007011001,"",23125,0,"",8331
198,2,22903007011612,"",23126,0,"",8331
198,2,22903007011625,"",23127,0,"",8331
198,2,22903007011638,"",23128,0,"",8331
198,2,22903007011651,"",23129,0,"",8331
198,2,22903007011664,"",23130,0,"",8331
198,2,22903007011677,"",23131,0,"",8331
198,2,22903007011781,"",23132,0,"",8331
198,2,22903007011807,"",23133,0,"",8331
198,2,22903007011833,"",23134,0,"",8331
198,2,22903007011950,"",23135,0,"",8331
198,2,22903007011976,"",23136,0,"",8331
198,2,22903007012002,"",23137,0,"",8331
198,2,22903007012119,"",23138,0,"",8331
198,2,22903007012145,"",23139,0,"",8331
198,2,22903007012171,"",23140,0,"",8331
206,2,56866097,"",181,0,"",9022
206,2,22906144433068,"",23375,0,"",9022
206,2,22906144433237,"",23376,0,"",9022
206,2,22906144433406,"",23377,0,"",9022
206,2,22906144433575,"",23378,0,"",9022
206,2,22906144433744,"",23379,0,"",9022
206,2,22906144433913,"",23380,0,"",9022
206,2,22906144433939,"",23381,0,"",9022
206,2,22906144433965,"",23382,0,"",9022
206,2,22906144434082,"",23383,0,"",9022
206,2,22906144434095,"",23384,0,"",9022
206,2,22906144434108,"",23385,0,"",9022
206,2,22906144434121,"",23386,0,"",9022
206,2,22906144434134,"",23387,0,"",9022
206,2,22906144434147,"",23388,0,"",9022
206,2,22906144434251,"",23389,0,"",9022
206,2,22906144434264,"",23390,0,"",9022
206,2,22906144434277,"",23391,0,"",9022
206,2,22906144434290,"",23392,0,"",9022
206,2,22906144434303,"",23393,0,"",9022
206,2,22906144434316,"",23394,0,"",9022
206,2,22906144434420,"",23395,0,"",9022
206,2,22906144434425,"",23396,0,"",9022
206,2,22906144434433,"",23397,0,"",9022
206,2,22906144434438,"",23398,0,"",9022
206,2,22906144434446,"",23399,0,"",9022
206,2,22906144434451,"",23400,0,"",9022
206,2,22906144434459,"",23401,0,"",9022
206,2,22906144434464,"",23402,0,"",9022
206,2,22906144434472,"",23403,0,"",9022
206,2,22906144434477,"",23404,0,"",9022
206,2,22906144434485,"",23405,0,"",9022
206,2,22906144434490,"",23406,0,"",9022
206,2,22906144434589,"",23407,0,"",9022
206,2,22906144434594,"",23408,0,"",9022
206,2,22906144434602,"",23409,0,"",9022
206,2,22906144434607,"",23410,0,"",9022
206,2,22906144434615,"",23411,0,"",9022
206,2,22906144434620,"",23412,0,"",9022
206,2,22906144434628,"",23413,0,"",9022
206,2,22906144434633,"",23414,0,"",9022
206,2,22906144434641,"",23415,0,"",9022
206,2,22906144434646,"",23416,0,"",9022
206,2,22906144434654,"",23417,0,"",9022
206,2,22906144434659,"",23418,0,"",9022
206,2,22906144435265,"",23419,0,"",9022
206,2,22906144435283,"",23420,0,"",9022
206,2,22906144435304,"",23421,0,"",9022
206,2,22906144435322,"",23422,0,"",9022
206,2,22906144435434,"",23423,0,"",9022
206,2,22906144435452,"",23424,0,"",9022
206,2,22906144435473,"",23425,0,"",9022
206,2,22906144435491,"",23426,0,"",9022
206,2,22906144435603,"",23427,0,"",9022
206,2,22906144435621,"",23428,0,"",9022
206,2,22906144435642,"",23429,0,"",9022
206,2,22906144435660,"",23430,0,"",9022
206,2,22906144435772,"",23431,0,"",9022
206,2,22906144435790,"",23432,0,"",9022
206,2,22906144435811,"",23433,0,"",9022
206,2,22906144435829,"",23434,0,"",9022
206,2,22906144435941,"",23435,0,"",9022
206,2,22906144435959,"",23436,0,"",9022
206,2,22906144435980,"",23437,0,"",9022
206,2,22906144435998,"",23438,0,"",9022
206,2,22906144436110,"",23439,0,"",9022
206,2,22906144436128,"",23440,0,"",9022
206,2,22906144436149,"",23441,0,"",9022
206,2,22906144436167,"",23442,0,"",9022
206,2,22906144436279,"",23443,0,"",9022
206,2,22906144436297,"",23444,0,"",9022
206,2,22906144436318,"",23445,0,"",9022
206,2,22906144436336,"",23446,0,"",9022
206,2,22906144436448,"",23447,0,"",9022
206,2,22906144436453,"",23448,0,"",9022
206,2,22906144436461,"",23449,0,"",9022
206,2,22906144436466,"",23450,0,"",9022
206,2,22906144436474,"",23451,0,"",9022
206,2,22906144436479,"",23452,0,"",9022
206,2,22906144436487,"",23453,0,"",9022
206,2,22906144436492,"",23454,0,"",9022
206,2,22906144436500,"",23455,0,"",9022
206,2,22906144436505,"",23456,0,"",9022
206,2,22906144436513,"",23457,0,"",9022
206,2,22906144436518,"",23458,0,"",9022
206,2,22906144436617,"",23459,0,"",9022
206,2,22906144436622,"",23460,0,"",9022
206,2,22906144436630,"",23461,0,"",9022
206,2,22906144436635,"",23462,0,"",9022
206,2,22906144436643,"",23463,0,"",9022
206,2,22906144436648,"",23464,0,"",9022
206,2,22906144436656,"",23465,0,"",9022
206,2,22906144436661,"",23466,0,"",9022
206,2,22906144436669,"",23467,0,"",9022
206,2,22906144436674,"",23468,0,"",9022
206,2,22906144436682,"",23469,0,"",9022
206,2,22906144436687,"",23470,0,"",9022
206,2,22906144436786,"",23471,0,"",9022
206,2,22906144436799,"",23472,0,"",9022
206,2,22906144436812,"",23473,0,"",9022
206,2,22906144436825,"",23474,0,"",9022
206,2,22906144436838,"",23475,0,"",9022
206,2,22906144436851,"",23476,0,"",9022
206,2,22906144437462,"",23477,0,"",9022
206,2,22906144437475,"",23478,0,"",9022
206,2,22906144437488,"",23479,0,"",9022
206,2,22906144437501,"",23480,0,"",9022
206,2,22906144437514,"",23481,0,"",9022
206,2,22906144437527,"",23482,0,"",9022
206,2,22906144437631,"",23483,0,"",9022
206,2,22906144437657,"",23484,0,"",9022
206,2,22906144437683,"",23485,0,"",9022
206,2,22906144437800,"",23486,0,"",9022
206,2,22906144437826,"",23487,0,"",9022
206,2,22906144437852,"",23488,0,"",9022
206,2,22906144437969,"",23489,0,"",9022
206,2,22906144437995,"",23490,0,"",9022
206,2,22906144438021,"",23491,0,"",9022
766,2,57022084,"",182,1,"",9020
766,2,22964061314259,"",23726,1,"",9020
766,2,22964061314428,"",23727,1,"",9020
766,2,22964061314597,"",23728,1,"",9020
766,2,22964061314766,"",23729,1,"",9020
766,2,22964061314935,"",23730,1,"",9020
766,2,22964061315104,"",23731,1,"",9020
766,2,22964061315130,"",23732,1,"",9020
766,2,22964061315156,"",23733,1,"",9020
766,2,22964061315273,"",23734,1,"",9020
766,2,22964061315286,"",23735,1,"",9020
766,2,22964061315299,"",23736,1,"",9020
766,2,22964061315312,"",23737,1,"",9020
766,2,22964061315325,"",23738,1,"",9020
766,2,22964061315338,"",23739,1,"",9020
766,2,22964061315442,"",23740,1,"",9020
766,2,22964061315455,"",23741,1,"",9020
766,2,22964061315468,"",23742,1,"",9020
766,2,22964061315481,"",23743,1,"",9020
766,2,22964061315494,"",23744,1,"",9020
766,2,22964061315507,"",23745,1,"",9020
766,2,22964061315611,"",23746,1,"",9020
766,2,22964061315616,"",23747,1,"",9020
766,2,22964061315624,"",23748,1,"",9020
766,2,22964061315629,"",23749,1,"",9020
766,2,22964061315637,"",23750,1,"",9020
766,2,22964061315642,"",23751,1,"",9020
766,2,22964061315650,"",23752,1,"",9020
766,2,22964061315655,"",23753,1,"",9020
766,2,22964061315663,"",23754,1,"",9020
766,2,22964061315668,"",23755,1,"",9020
766,2,22964061315676,"",23756,1,"",9020
766,2,22964061315681,"",23757,1,"",9020
766,2,22964061315780,"",23758,1,"",9020
766,2,22964061315785,"",23759,1,"",9020
766,2,22964061315793,"",23760,1,"",9020
766,2,22964061315798,"",23761,1,"",9020
766,2,22964061315806,"",23762,1,"",9020
766,2,22964061315811,"",23763,1,"",9020
766,2,22964061315819,"",23764,1,"",9020
766,2,22964061315824,"",23765,1,"",9020
766,2,22964061315832,"",23766,1,"",9020
766,2,22964061315837,"",23767,1,"",9020
766,2,22964061315845,"",23768,1,"",9020
766,2,22964061315850,"",23769,1,"",9020
766,2,22964061316456,"",23770,1,"",9020
766,2,22964061316474,"",23771,1,"",9020
766,2,22964061316495,"",23772,1,"",9020
766,2,22964061316513,"",23773,1,"",9020
766,2,22964061316625,"",23774,1,"",9020
766,2,22964061316643,"",23775,1,"",9020
766,2,22964061316664,"",23776,1,"",9020
766,2,22964061316682,"",23777,1,"",9020
766,2,22964061316794,"",23778,1,"",9020
766,2,22964061316812,"",23779,1,"",9020
766,2,22964061316833,"",23780,1,"",9020
766,2,22964061316851,"",23781,1,"",9020
766,2,22964061316963,"",23782,1,"",9020
766,2,22964061316981,"",23783,1,"",9020
766,2,22964061317002,"",23784,1,"",9020
766,2,22964061317020,"",23785,1,"",9020
766,2,22964061317132,"",23786,1,"",9020
766,2,22964061317150,"",23787,1,"",9020
766,2,22964061317171,"",23788,1,"",9020
766,2,22964061317189,"",23789,1,"",9020
766,2,22964061317301,"",23790,1,"",9020
766,2,22964061317319,"",23791,1,"",9020
766,2,22964061317340,"",23792,1,"",9020
766,2,22964061317358,"",23793,1,"",9020
766,2,22964061317470,"",23794,1,"",9020
766,2,22964061317488,"",23795,1,"",9020
766,2,22964061317509,"",23796,1,"",9020
766,2,22964061317527,"",23797,1,"",9020
766,2,22964061317639,"",23798,1,"",9020
766,2,22964061317644,"",23799,1,"",9020
766,2,22964061317652,"",23800,1,"",9020
766,2,22964061317657,"",23801,1,"",9020
766,2,22964061317665,"",23802,1,"",9020
766,2,22964061317670,"",23803,1,"",9020
766,2,22964061317678,"",23804,1,"",9020
766,2,22964061317683,"",23805,1,"",9020
766,2,22964061317691,"",23806,1,"",9020
766,2,22964061317696,"",23807,1,"",9020
766,2,22964061317704,"",23808,1,"",9020
766,2,22964061317709,"",23809,1,"",9020
766,2,22964061317808,"",23810,1,"",9020
766,2,22964061317813,"",23811,1,"",9020
766,2,22964061317821,"",23812,1,"",9020
766,2,22964061317826,"",23813,1,"",9020
766,2,22964061317834,"",23814,1,"",9020
766,2,22964061317839,"",23815,1,"",9020
766,2,22964061317847,"",23816,1,"",9020
766,2,22964061317852,"",23817,1,"",9020
766,2,22964061317860,"",23818,1,"",9020
766,2,22964061317865,"",23819,1,"",9020
766,2,22964061317873,"",23820,1,"",9020
766,2,22964061317878,"",23821,1,"",9020
766,2,22964061317977,"",23822,1,"",9020
766,2,22964061317990,"",23823,1,"",9020
766,2,22964061318003,"",23824,1,"",9020
766,2,22964061318016,"",23825,1,"",9020
766,2,22964061318029,"",23826,1,"",9020
766,2,22964061318042,"",23827,1,"",9020
766,2,22964061318653,"",23828,1,"",9020
766,2,22964061318666,"",23829,1,"",9020
766,2,22964061318679,"",23830,1,"",9020
766,2,22964061318692,"",23831,1,"",9020
766,2,22964061318705,"",23832,1,"",9020
766,2,22964061318718,"",23833,1,"",9020
766,2,22964061318822,"",23834,1,"",9020
766,2,22964061318848,"",23835,1,"",9020
766,2,22964061318874,"",23836,1,"",9020
766,2,22964061318991,"",23837,1,"",9020
766,2,22964061319017,"",23838,1,"",9020
766,2,22964061319043,"",23839,1,"",9020
766,2,22964061319160,"",23840,1,"",9020
766,2,22964061319186,"",23841,1,"",9020
766,2,22964061319212,"",23842,1,"",9020
207,2,56866266,"",189,0,"",9023
207,2,22906207181585,"",24077,0,"",9023
207,2,22906207181754,"",24078,0,"",9023
207,2,22906207181923,"",24079,0,"",9023
207,2,22906207182092,"",24080,0,"",9023
207,2,22906207182261,"",24081,0,"",9023
207,2,22906207182430,"",24082,0,"",9023
207,2,22906207182456,"",24083,0,"",9023
207,2,22906207182482,"",24084,0,"",9023
207,2,22906207182599,"",24085,0,"",9023
207,2,22906207182612,"",24086,0,"",9023
207,2,22906207182625,"",24087,0,"",9023
207,2,22906207182638,"",24088,0,"",9023
207,2,22906207182651,"",24089,0,"",9023
207,2,22906207182664,"",24090,0,"",9023
207,2,22906207182768,"",24091,0,"",9023
207,2,22906207182781,"",24092,0,"",9023
207,2,22906207182794,"",24093,0,"",9023
207,2,22906207182807,"",24094,0,"",9023
207,2,22906207182820,"",24095,0,"",9023
207,2,22906207182833,"",24096,0,"",9023
207,2,22906207182937,"",24097,0,"",9023
207,2,22906207182942,"",24098,0,"",9023
207,2,22906207182950,"",24099,0,"",9023
207,2,22906207182955,"",24100,0,"",9023
207,2,22906207182963,"",24101,0,"",9023
207,2,22906207182968,"",24102,0,"",9023
207,2,22906207182976,"",24103,0,"",9023
207,2,22906207182981,"",24104,0,"",9023
207,2,22906207182989,"",24105,0,"",9023
207,2,22906207182994,"",24106,0,"",9023
207,2,22906207183002,"",24107,0,"",9023
207,2,22906207183007,"",24108,0,"",9023
207,2,22906207183106,"",24109,0,"",9023
207,2,22906207183111,"",24110,0,"",9023
207,2,22906207183119,"",24111,0,"",9023
207,2,22906207183124,"",24112,0,"",9023
207,2,22906207183132,"",24113,0,"",9023
207,2,22906207183137,"",24114,0,"",9023
207,2,22906207183145,"",24115,0,"",9023
207,2,22906207183150,"",24116,0,"",9023
207,2,22906207183158,"",24117,0,"",9023
207,2,22906207183163,"",24118,0,"",9023
207,2,22906207183171,"",24119,0,"",9023
207,2,22906207183176,"",24120,0,"",9023
207,2,22906207183782,"",24121,0,"",9023
207,2,22906207183800,"",24122,0,"",9023
207,2,22906207183821,"",24123,0,"",9023
207,2,22906207183839,"",24124,0,"",9023
207,2,22906207183951,"",24125,0,"",9023
207,2,22906207183969,"",24126,0,"",9023
207,2,22906207183990,"",24127,0,"",9023
207,2,22906207184008,"",24128,0,"",9023
207,2,22906207184120,"",24129,0,"",9023
207,2,22906207184138,"",24130,0,"",9023
207,2,22906207184159,"",24131,0,"",9023
207,2,22906207184177,"",24132,0,"",9023
207,2,22906207184289,"",24133,0,"",9023
207,2,22906207184307,"",24134,0,"",9023
207,2,22906207184328,"",24135,0,"",9023
207,2,22906207184346,"",24136,0,"",9023
207,2,22906207184458,"",24137,0,"",9023
207,2,22906207184476,"",24138,0,"",9023
207,2,22906207184497,"",24139,0,"",9023
207,2,22906207184515,"",24140,0,"",9023
207,2,22906207184627,"",24141,0,"",9023
207,2,22906207184645,"",24142,0,"",9023
207,2,22906207184666,"",24143,0,"",9023
207,2,22906207184684,"",24144,0,"",9023
207,2,22906207184796,"",24145,0,"",9023
207,2,22906207184814,"",24146,0,"",9023
207,2,22906207184835,"",24147,0,"",9023
207,2,22906207184853,"",24148,0,"",9023
207,2,22906207184965,"",24149,0,"",9023
207,2,22906207184970,"",24150,0,"",9023
207,2,22906207184978,"",24151,0,"",9023
207,2,22906207184983,"",24152,0,"",9023
207,2,22906207184991,"",24153,0,"",9023
207,2,22906207184996,"",24154,0,"",9023
207,2,22906207185004,"",24155,0,"",9023
207,2,22906207185009,"",24156,0,"",9023
207,2,22906207185017,"",24157,0,"",9023
207,2,22906207185022,"",24158,0,"",9023
207,2,22906207185030,"",24159,0,"",9023
207,2,22906207185035,"",24160,0,"",9023
207,2,22906207185134,"",24161,0,"",9023
207,2,22906207185139,"",24162,0,"",9023
207,2,22906207185147,"",24163,0,"",9023
207,2,22906207185152,"",24164,0,"",9023
207,2,22906207185160,"",24165,0,"",9023
207,2,22906207185165,"",24166,0,"",9023
207,2,22906207185173,"",24167,0,"",9023
207,2,22906207185178,"",24168,0,"",9023
207,2,22906207185186,"",24169,0,"",9023
207,2,22906207185191,"",24170,0,"",9023
207,2,22906207185199,"",24171,0,"",9023
207,2,22906207185204,"",24172,0,"",9023
207,2,22906207185303,"",24173,0,"",9023
207,2,22906207185316,"",24174,0,"",9023
207,2,22906207185329,"",24175,0,"",9023
207,2,22906207185342,"",24176,0,"",9023
207,2,22906207185355,"",24177,0,"",9023
207,2,22906207185368,"",24178,0,"",9023
207,2,22906207185979,"",24179,0,"",9023
207,2,22906207185992,"",24180,0,"",9023
207,2,22906207186005,"",24181,0,"",9023
207,2,22906207186018,"",24182,0,"",9023
207,2,22906207186031,"",24183,0,"",9023
207,2,22906207186044,"",24184,0,"",9023
207,2,22906207186148,"",24185,0,"",9023
207,2,22906207186174,"",24186,0,"",9023
207,2,22906207186200,"",24187,0,"",9023
207,2,22906207186317,"",24188,0,"",9023
207,2,22906207186343,"",24189,0,"",9023
207,2,22906207186369,"",24190,0,"",9023
207,2,22906207186486,"",24191,0,"",9023
207,2,22906207186512,"",24192,0,"",9023
207,2,22906207186538,"",24193,0,"",9023
767,2,57022253,"",190,1,"",9021
767,2,22964124062776,"",24428,1,"",9021
767,2,22964124062945,"",24429,1,"",9021
767,2,22964124063114,"",24430,1,"",9021
767,2,22964124063283,"",24431,1,"",9021
767,2,22964124063452,"",24432,1,"",9021
767,2,22964124063621,"",24433,1,"",9021
767,2,22964124063647,"",24434,1,"",9021
767,2,22964124063673,"",24435,1,"",9021
767,2,22964124063790,"",24436,1,"",9021
767,2,22964124063803,"",24437,1,"",9021
767,2,22964124063816,"",24438,1,"",9021
767,2,22964124063829,"",24439,1,"",9021
767,2,22964124063842,"",24440,1,"",9021
767,2,22964124063855,"",24441,1,"",9021
767,2,22964124063959,"",24442,1,"",9021
767,2,22964124063972,"",24443,1,"",9021
767,2,22964124063985,"",24444,1,"",9021
767,2,22964124063998,"",24445,1,"",9021
767,2,22964124064011,"",24446,1,"",9021
767,2,22964124064024,"",24447,1,"",9021
767,2,22964124064128,"",24448,1,"",9021
767,2,22964124064133,"",24449,1,"",9021
767,2,22964124064141,"",24450,1,"",9021
767,2,22964124064146,"",24451,1,"",9021
767,2,22964124064154,"",24452,1,"",9021
767,2,22964124064159,"",24453,1,"",9021
767,2,22964124064167,"",24454,1,"",9021
767,2,22964124064172,"",24455,1,"",9021
767,2,22964124064180,"",24456,1,"",9021
767,2,22964124064185,"",24457,1,"",9021
767,2,22964124064193,"",24458,1,"",9021
767,2,22964124064198,"",24459,1,"",9021
767,2,22964124064297,"",24460,1,"",9021
767,2,22964124064302,"",24461,1,"",9021
767,2,22964124064310,"",24462,1,"",9021
767,2,22964124064315,"",24463,1,"",9021
767,2,22964124064323,"",24464,1,"",9021
767,2,22964124064328,"",24465,1,"",9021
767,2,22964124064336,"",24466,1,"",9021
767,2,22964124064341,"",24467,1,"",9021
767,2,22964124064349,"",24468,1,"",9021
767,2,22964124064354,"",24469,1,"",9021
767,2,22964124064362,"",24470,1,"",9021
767,2,22964124064367,"",24471,1,"",9021
767,2,22964124064973,"",24472,1,"",9021
767,2,22964124064991,"",24473,1,"",9021
767,2,22964124065012,"",24474,1,"",9021
767,2,22964124065030,"",24475,1,"",9021
767,2,22964124065142,"",24476,1,"",9021
767,2,22964124065160,"",24477,1,"",9021
767,2,22964124065181,"",24478,1,"",9021
767,2,22964124065199,"",24479,1,"",9021
767,2,22964124065311,"",24480,1,"",9021
767,2,22964124065329,"",24481,1,"",9021
767,2,22964124065350,"",24482,1,"",9021
767,2,22964124065368,"",24483,1,"",9021
767,2,22964124065480,"",24484,1,"",9021
